comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-57,-57,4585,1787562733917429
cross_stream,0,0,depth+color,-58,-58,4441,1787562733950742
cross_stream,0,0,depth+color,-58,-58,4544,1787562733984092
cross_stream,0,0,depth+color,-58,-58,4369,1787562734017448
cross_stream,0,0,depth+color,-58,-58,4572,1787562734050759
cross_stream,0,0,depth+color,-58,-58,4637,1787562734084089
cross_stream,0,0,depth+color,-58,-58,4433,1787562734117436
cross_stream,0,0,depth+color,-57,-57,4317,1787562734150769
cross_stream,0,0,depth+color,-58,-58,4536,1787562734184105
cross_stream,0,0,depth+color,-58,-58,4897,1787562734217719
cross_stream,0,0,depth+color,-58,-57,4980,1787562734251064
cross_stream,0,0,depth+color,-57,-57,4272,1787562734284071
cross_stream,0,0,depth+color,-58,-59,4731,1787562734317614
cross_stream,0,0,depth+color,-57,-57,4656,1787562734350754
cross_stream,0,0,depth+color,-58,-58,4602,1787562734384316
cross_stream,0,0,depth+color,-58,-58,4234,1787562734417893
cross_stream,0,0,depth+color,-58,-58,4853,1787562734450790
cross_stream,0,0,depth+color,-58,-58,4669,1787562734484270
cross_stream,0,0,depth+color,-57,-57,4700,1787562734517471
cross_stream,0,0,depth+color,-58,-58,4901,1787562734550792
cross_stream,0,0,depth+color,-58,-58,4741,1787562734584313
cross_stream,0,0,depth+color,-58,-58,4547,1787562734617424
cross_stream,0,0,depth+color,-58,-58,4869,1787562734650994
cross_stream,0,0,depth+color,-58,-58,4681,1787562734684105
cross_stream,0,0,depth+color,-57,-57,4883,1787562734717648
cross_stream,0,0,depth+color,-58,-58,4681,1787562734750792
cross_stream,0,0,depth+color,-58,-58,4865,1787562734784268
cross_stream,0,0,depth+color,-58,-58,4742,1787562734817410
cross_stream,0,0,depth+color,-58,-58,4864,1787562734850944
cross_stream,0,0,depth+color,-58,-58,4619,1787562734884176
cross_stream,0,0,depth+color,-58,-58,4760,1787562734917431
cross_stream,0,0,depth+color,-58,-58,4880,1787562734950859
cross_stream,0,0,depth+color,-58,-58,4798,1787562734984085
cross_stream,0,0,depth+color,-58,-58,4127,1787562735017426
cross_stream,0,0,depth+color,-58,-58,4791,1787562735050810
cross_stream,0,0,depth+color,-58,-58,5057,1787562735084379
cross_stream,0,0,depth+color,-57,-57,5145,1787562735117739
cross_stream,0,0,depth+color,-57,-57,4839,1787562735150818
cross_stream,0,0,depth+color,-58,-58,5450,1787562735184727
cross_stream,0,0,depth+color,-58,-58,5381,1787562735218016
