deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1786100298902916,1786100298906573,1786100298927138
0,DEPTH,1786100298969574,1786100298973231,1786100298994054
0,DEPTH,1786100299036245,1786100299039903,1786100299060108
0,DEPTH,1786100299102910,1786100299106569,1786100299127466
0,COLOR,1786100276169854,1786100276173119,1786100276188923
0,COLOR,1786100276236538,1786100276239796,1786100276255503
0,COLOR,1786100276303190,1786100276306440,1786100276322481
0,COLOR,1786100276369849,1786100276373092,1786100276389330
0,COLOR,1786100276369849,1786100276373092,1786100276455569
0,COLOR,1786100276503174,1786100276506402,1786100276522525
0,COLOR,1786100276569853,1786100276573074,1786100276589092
0,COLOR,1786100276636525,1786100276639739,1786100276656084
0,COLOR,1786100276703187,1786100276706394,1786100276722396
0,COLOR,1786100276769843,1786100276773043,1786100276788608
0,COLOR,1786100276836515,1786100276839708,1786100276855896
0,COLOR,1786100276903184,1786100276906369,1786100276922590
0,COLOR,1786100276969847,1786100276973025,1786100276989335
0,COLOR,1786100277036521,1786100277039692,1786100277055686
0,COLOR,1786100277103184,1786100277106347,1786100277122662
0,COLOR,1786100277169832,1786100277172988,1786100277189296
0,COLOR,1786100277236518,1786100277239667,1786100277256119
0,COLOR,1786100277303177,1786100277306691,1786100277322048
0,COLOR,1786100277369847,1786100277373362,1786100277389029
