comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,2052,1786092482816025
cross_stream,0,0,depth+color,5,4,1620,1786092482849405
cross_stream,0,0,depth+color,5,5,2106,1786092482882836
cross_stream,0,0,depth+color,5,5,1719,1786092482916015
cross_stream,0,0,depth+color,5,5,1931,1786092482949501
cross_stream,0,0,depth+color,5,5,1294,1786092482982611
cross_stream,0,0,depth+color,5,4,2034,1786092483016000
cross_stream,0,0,depth+color,5,5,2277,1786092483049459
cross_stream,0,0,depth+color,5,5,1750,1786092483082571
cross_stream,0,0,depth+color,5,5,2120,1786092483115977
cross_stream,0,0,depth+color,5,5,1873,1786092483149403
cross_stream,0,0,depth+color,4,4,2111,1786092483182640
cross_stream,0,0,depth+color,4,4,2095,1786092483216208
cross_stream,0,0,depth+color,5,5,2001,1786092483249342
cross_stream,0,0,depth+color,5,5,1760,1786092483282883
cross_stream,0,0,depth+color,4,3,2089,1786092483316187
cross_stream,0,0,depth+color,5,5,2481,1786092483350070
cross_stream,0,0,depth+color,5,5,1171,1786092483382237
cross_stream,0,0,depth+color,4,4,1161,1786092483415500
cross_stream,0,0,depth+color,4,4,2331,1786092483449607
cross_stream,0,0,depth+color,4,4,1895,1786092483482754
cross_stream,0,0,depth+color,5,5,2331,1786092483516282
cross_stream,0,0,depth+color,4,5,2274,1786092483549415
cross_stream,0,0,depth+color,5,5,2195,1786092483582831
cross_stream,0,0,depth+color,5,5,1705,1786092483616045
cross_stream,0,0,depth+color,5,5,2244,1786092483649528
cross_stream,0,0,depth+color,4,4,1825,1786092483682508
cross_stream,0,0,depth+color,5,5,1789,1786092483716276
cross_stream,0,0,depth+color,5,5,2483,1786092483749759
cross_stream,0,0,depth+color,5,5,1935,1786092483782966
cross_stream,0,0,depth+color,4,4,2053,1786092483816366
cross_stream,0,0,depth+color,5,6,2107,1786092483849574
cross_stream,0,0,depth+color,4,4,1922,1786092483882801
cross_stream,0,0,depth+color,5,5,1784,1786092483916268
cross_stream,0,0,depth+color,5,5,2588,1786092483949868
cross_stream,0,0,depth+color,5,5,2130,1786092483982761
cross_stream,0,0,depth+color,5,5,1979,1786092484015999
cross_stream,0,0,depth+color,5,5,1860,1786092484049149
cross_stream,0,0,depth+color,5,4,1467,1786092484082612
cross_stream,0,0,depth+color,5,5,1787,1786092484116464
cross_stream,0,0,depth+color,4,4,2024,1786092484149812
cross_stream,0,0,depth+color,5,5,1884,1786092484182654
cross_stream,0,0,depth+color,5,5,2217,1786092484249374
cross_stream,0,0,depth+color,5,5,1577,1786092484282402
cross_stream,0,0,depth+color,4,4,1977,1786092484316127
cross_stream,0,0,depth+color,4,5,1582,1786092484382325
cross_stream,0,0,depth+color,4,4,2065,1786092484416078
cross_stream,0,0,depth+color,5,5,2073,1786092484449530
cross_stream,0,0,depth+color,5,5,1953,1786092484482801
cross_stream,0,0,depth+color,4,4,1581,1786092484515715
cross_stream,0,0,depth+color,5,6,1543,1786092484549133
cross_stream,0,0,depth+color,5,5,1321,1786092484582532
cross_stream,0,0,depth+color,5,5,1759,1786092484616021
cross_stream,0,0,depth+color,4,4,1368,1786092484649067
cross_stream,0,0,depth+color,5,5,1400,1786092484682461
cross_stream,0,0,depth+color,5,5,756,1786092484715665
cross_stream,0,0,depth+color,4,4,2188,1786092484749443
cross_stream,0,0,depth+color,4,5,1948,1786092484782679
cross_stream,0,0,depth+color,5,5,1819,1786092484815928
cross_stream,0,0,depth+color,5,6,1818,1786092484849345
cross_stream,0,0,depth+color,5,5,1992,1786092484883255
cross_stream,0,0,depth+color,5,5,1900,1786092484916405
cross_stream,0,0,depth+color,5,5,1506,1786092484949215
cross_stream,0,0,depth+color,5,5,1563,1786092484982607
cross_stream,0,0,depth+color,5,5,1507,1786092485015771
cross_stream,0,0,depth+color,5,5,1549,1786092485049397
cross_stream,0,0,depth+color,5,4,1409,1786092485082256
cross_stream,0,0,depth+color,5,5,1672,1786092485115993
cross_stream,0,0,depth+color,5,5,1381,1786092485149247
cross_stream,0,0,depth+color,5,5,1532,1786092485182876
cross_stream,0,0,depth+color,5,5,1358,1786092485216092
cross_stream,0,0,depth+color,5,5,1373,1786092485249325
cross_stream,0,0,depth+color,4,4,1468,1786092485282822
