groupId,deviceIndex,deviceSN,deviceTimestampUs,fileName
177,2,CPBG1630011D,1787132604006904,Device2_frame_000059_1787132604006904.png
178,0,CV3T561000B5,1787132604004209,Device0_frame_000059_1787132604004209.png
179,1,CV3T561000H0,1787132604004283,Device1_frame_000059_1787132604004283.png
180,2,CPBG1630011D,1787132604040226,Device2_frame_000060_1787132604040226.png
181,1,CV3T561000H0,1787132604037605,Device1_frame_000060_1787132604037605.png
182,0,CV3T561000B5,1787132604037531,Device0_frame_000060_1787132604037531.png
183,2,CPBG1630011D,1787132604073561,Device2_frame_000061_1787132604073561.png
184,0,CV3T561000B5,1787132604070865,Device0_frame_000061_1787132604070865.png
185,1,CV3T561000H0,1787132604070939,Device1_frame_000061_1787132604070939.png
186,2,CPBG1630011D,1787132604106892,Device2_frame_000062_1787132604106892.png
187,1,CV3T561000H0,1787132604104270,Device1_frame_000062_1787132604104270.png
188,0,CV3T561000B5,1787132604104196,Device0_frame_000062_1787132604104196.png
189,2,CPBG1630011D,1787132604140228,Device2_frame_000063_1787132604140228.png
190,0,CV3T561000B5,1787132604137531,Device0_frame_000063_1787132604137531.png
191,1,CV3T561000H0,1787132604137605,Device1_frame_000063_1787132604137605.png
192,2,CPBG1630011D,1787132604173572,Device2_frame_000064_1787132604173572.png
193,1,CV3T561000H0,1787132604170950,Device1_frame_000064_1787132604170950.png
194,0,CV3T561000B5,1787132604170876,Device0_frame_000064_1787132604170876.png
195,2,CPBG1630011D,1787132604206893,Device2_frame_000065_1787132604206893.png
196,1,CV3T561000H0,1787132604204271,Device1_frame_000065_1787132604204271.png
197,0,CV3T561000B5,1787132604204197,Device0_frame_000065_1787132604204197.png
198,2,CPBG1630011D,1787132604240231,Device2_frame_000066_1787132604240231.png
199,0,CV3T561000B5,1787132604237534,Device0_frame_000066_1787132604237534.png
200,1,CV3T561000H0,1787132604237608,Device1_frame_000066_1787132604237608.png
201,2,CPBG1630011D,1787132604273558,Device2_frame_000067_1787132604273558.png
202,0,CV3T561000B5,1787132604270861,Device0_frame_000067_1787132604270861.png
203,1,CV3T561000H0,1787132604270935,Device1_frame_000067_1787132604270935.png
204,2,CPBG1630011D,1787132604306893,Device2_frame_000068_1787132604306893.png
205,1,CV3T561000H0,1787132604304269,Device1_frame_000068_1787132604304269.png
206,0,CV3T561000B5,1787132604304195,Device0_frame_000068_1787132604304195.png
207,2,CPBG1630011D,1787132604340225,Device2_frame_000069_1787132604340225.png
208,1,CV3T561000H0,1787132604337602,Device1_frame_000069_1787132604337602.png
209,0,CV3T561000B5,1787132604337527,Device0_frame_000069_1787132604337527.png
210,2,CPBG1630011D,1787132604373561,Device2_frame_000070_1787132604373561.png
211,0,CV3T561000B5,1787132604370862,Device0_frame_000070_1787132604370862.png
212,1,CV3T561000H0,1787132604337602,Device1_frame_000070_1787132604337602.png
213,2,CPBG1630011D,1787132604406894,Device2_frame_000071_1787132604406894.png
214,1,CV3T561000H0,1787132604404270,Device1_frame_000071_1787132604404270.png
215,0,CV3T561000B5,1787132604404195,Device0_frame_000071_1787132604404195.png
216,2,CPBG1630011D,1787132604440229,Device2_frame_000072_1787132604440229.png
217,0,CV3T561000B5,1787132604437530,Device0_frame_000072_1787132604437530.png
218,1,CV3T561000H0,1787132604437604,Device1_frame_000072_1787132604437604.png
219,2,CPBG1630011D,1787132604473564,Device2_frame_000073_1787132604473564.png
220,0,CV3T561000B5,1787132604470865,Device0_frame_000073_1787132604470865.png
221,1,CV3T561000H0,1787132604470940,Device1_frame_000073_1787132604470940.png
222,2,CPBG1630011D,1787132604506896,Device2_frame_000074_1787132604506896.png
223,0,CV3T561000B5,1787132604504197,Device0_frame_000074_1787132604504197.png
224,1,CV3T561000H0,1787132604470940,Device1_frame_000074_1787132604470940.png
225,2,CPBG1630011D,1787132604540229,Device2_frame_000075_1787132604540229.png
226,1,CV3T561000H0,1787132604537605,Device1_frame_000075_1787132604537605.png
227,0,CV3T561000B5,1787132604537530,Device0_frame_000075_1787132604537530.png
228,2,CPBG1630011D,1787132604573565,Device2_frame_000076_1787132604573565.png
229,1,CV3T561000H0,1787132604570940,Device1_frame_000076_1787132604570940.png
230,0,CV3T561000B5,1787132604570865,Device0_frame_000076_1787132604570865.png
231,2,CPBG1630011D,1787132604606902,Device2_frame_000077_1787132604606902.png
232,0,CV3T561000B5,1787132604604202,Device0_frame_000077_1787132604604202.png
233,1,CV3T561000H0,1787132604604277,Device1_frame_000077_1787132604604277.png
234,0,CV3T561000B5,1787132604637531,Device0_frame_000078_1787132604637531.png
235,2,CPBG1630011D,1787132604640232,Device2_frame_000078_1787132604640232.png
236,1,CV3T561000H0,1787132604637607,Device1_frame_000078_1787132604637607.png
237,2,CPBG1630011D,1787132604673570,Device2_frame_000079_1787132604673570.png
238,1,CV3T561000H0,1787132604670945,Device1_frame_000079_1787132604670945.png
239,0,CV3T561000B5,1787132604670869,Device0_frame_000079_1787132604670869.png
240,0,CV3T561000B5,1787132604704198,Device0_frame_000080_1787132604704198.png
241,2,CPBG1630011D,1787132604706899,Device2_frame_000080_1787132604706899.png
242,1,CV3T561000H0,1787132604704273,Device1_frame_000080_1787132604704273.png
243,0,CV3T561000B5,1787132604737531,Device0_frame_000081_1787132604737531.png
244,2,CPBG1630011D,1787132604740233,Device2_frame_000081_1787132604740233.png
245,1,CV3T561000H0,1787132604737607,Device1_frame_000081_1787132604737607.png
246,0,CV3T561000B5,1787132604770864,Device0_frame_000082_1787132604770864.png
247,1,CV3T561000H0,1787132604770940,Device1_frame_000082_1787132604770940.png
248,2,CPBG1630011D,1787132604773566,Device2_frame_000082_1787132604773566.png
249,0,CV3T561000B5,1787132604804199,Device0_frame_000083_1787132604804199.png
250,1,CV3T561000H0,1787132604804274,Device1_frame_000083_1787132604804274.png
251,2,CPBG1630011D,1787132604806901,Device2_frame_000083_1787132604806901.png
252,1,CV3T561000H0,1787132604837607,Device1_frame_000084_1787132604837607.png
253,0,CV3T561000B5,1787132604837532,Device0_frame_000084_1787132604837532.png
254,2,CPBG1630011D,1787132604840234,Device2_frame_000084_1787132604840234.png
255,1,CV3T561000H0,1787132604870942,Device1_frame_000085_1787132604870942.png
256,2,CPBG1630011D,1787132604873569,Device2_frame_000085_1787132604873569.png
257,0,CV3T561000B5,1787132604870866,Device0_frame_000085_1787132604870866.png
258,1,CV3T561000H0,1787132604904280,Device1_frame_000086_1787132604904280.png
259,0,CV3T561000B5,1787132604904204,Device0_frame_000086_1787132604904204.png
260,2,CPBG1630011D,1787132604906907,Device2_frame_000086_1787132604906907.png
261,1,CV3T561000H0,1787132604937612,Device1_frame_000087_1787132604937612.png
262,0,CV3T561000B5,1787132604937536,Device0_frame_000087_1787132604937536.png
263,2,CPBG1630011D,1787132604940240,Device2_frame_000087_1787132604940240.png
264,1,CV3T561000H0,1787132604970951,Device1_frame_000088_1787132604970951.png
265,2,CPBG1630011D,1787132604940240,Device2_frame_000088_1787132604940240.png
266,0,CV3T561000B5,1787132604937536,Device0_frame_000088_1787132604937536.png
267,2,CPBG1630011D,1787132605006903,Device2_frame_000089_1787132605006903.png
268,1,CV3T561000H0,1787132605004276,Device1_frame_000089_1787132605004276.png
269,0,CV3T561000B5,1787132605004199,Device0_frame_000089_1787132605004199.png
270,2,CPBG1630011D,1787132605040237,Device2_frame_000090_1787132605040237.png
271,1,CV3T561000H0,1787132605037610,Device1_frame_000090_1787132605037610.png
272,0,CV3T561000B5,1787132605037533,Device0_frame_000090_1787132605037533.png
273,2,CPBG1630011D,1787132605073576,Device2_frame_000091_1787132605073576.png
274,1,CV3T561000H0,1787132605070948,Device1_frame_000091_1787132605070948.png
275,0,CV3T561000B5,1787132605070872,Device0_frame_000091_1787132605070872.png
276,2,CPBG1630011D,1787132605106905,Device2_frame_000092_1787132605106905.png
277,0,CV3T561000B5,1787132605070872,Device0_frame_000092_1787132605070872.png
278,1,CV3T561000H0,1787132605104277,Device1_frame_000092_1787132605104277.png
