comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,2126,1786090632916313
cross_stream,0,0,depth+color,5,4,2425,1786090632949730
cross_stream,0,0,depth+color,5,5,2188,1786090632983021
cross_stream,0,0,depth+color,5,5,2332,1786090633016310
cross_stream,0,0,depth+color,5,4,2371,1786090633049690
cross_stream,0,0,depth+color,4,4,2363,1786090633082992
cross_stream,0,0,depth+color,5,5,1530,1786090633116276
cross_stream,0,0,depth+color,4,3,1663,1786090633149375
cross_stream,0,0,depth+color,5,5,2045,1786090633183003
cross_stream,0,0,depth+color,5,5,1566,1786090633216107
cross_stream,0,0,depth+color,4,3,1545,1786090633249448
cross_stream,0,0,depth+color,5,5,1859,1786090633282944
cross_stream,0,0,depth+color,5,5,1474,1786090633316001
cross_stream,0,0,depth+color,5,5,1263,1786090633349411
cross_stream,0,0,depth+color,5,5,1418,1786090633382577
cross_stream,0,0,depth+color,5,5,1558,1786090633415832
cross_stream,0,0,depth+color,5,6,1363,1786090633449358
cross_stream,0,0,depth+color,5,5,1437,1786090633482977
cross_stream,0,0,depth+color,5,5,1809,1786090633516346
cross_stream,0,0,depth+color,5,5,1890,1786090633549875
cross_stream,0,0,depth+color,5,5,1706,1786090633582992
cross_stream,0,0,depth+color,5,5,1687,1786090633616305
cross_stream,0,0,depth+color,4,4,1773,1786090633649862
cross_stream,0,0,depth+color,5,5,1906,1786090633682548
cross_stream,0,0,depth+color,5,5,1719,1786090633716408
cross_stream,0,0,depth+color,5,5,1580,1786090633782988
cross_stream,0,0,depth+color,4,4,1366,1786090633816095
cross_stream,0,0,depth+color,5,4,2106,1786090633849425
cross_stream,0,0,depth+color,5,5,1926,1786090633882646
cross_stream,0,0,depth+color,5,5,1660,1786090633916401
cross_stream,0,0,depth+color,5,5,1965,1786090633983206
cross_stream,0,0,depth+color,4,4,2073,1786090634016372
cross_stream,0,0,depth+color,5,5,1681,1786090634049243
cross_stream,0,0,depth+color,4,4,1877,1786090634082494
cross_stream,0,0,depth+color,4,4,1121,1786090634115463
cross_stream,0,0,depth+color,4,3,1451,1786090634149400
cross_stream,0,0,depth+color,5,5,1596,1786090634182698
