comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,1,1,depth+color,-774,-774,-11988,1786521186262268
cross_stream,1,1,depth+color,-774,-774,-12056,1786521186328771
cross_stream,1,1,depth+color,-773,-773,-12453,1786521186395366
cross_stream,1,1,depth+color,-774,-774,-12377,1786521186462023
cross_stream,1,1,depth+color,-774,-774,-12216,1786521186528823
cross_stream,1,1,depth+color,-774,-774,-12393,1786521186595352
cross_stream,1,1,depth+color,-774,-771,-12119,1786521186662322
cross_stream,1,1,depth+color,-774,-774,-12060,1786521186728715
cross_stream,1,1,depth+color,-773,-774,-11494,1786521186795850
cross_stream,1,1,depth+color,-774,-774,-11826,1786521186862069
cross_stream,1,1,depth+color,-773,-773,-11886,1786521186928695
cross_stream,1,1,depth+color,-774,-774,-12251,1786521186995400
cross_stream,1,1,depth+color,-774,-774,-12156,1786521187062169
cross_stream,1,1,depth+color,-774,-774,-11855,1786521187128661
cross_stream,1,1,depth+color,-774,-775,-11841,1786521187195373
cross_stream,1,1,depth+color,-774,-774,-11636,1786521187262260
cross_stream,1,1,depth+color,-774,-774,-11852,1786521187328985
cross_stream,1,1,depth+color,-774,-774,-11733,1786521187395985
cross_stream,1,1,depth+color,-773,-773,-11578,1786521187462438
cross_stream,1,1,depth+color,-774,-774,-12075,1786521187528711
cross_stream,1,1,depth+color,-774,-774,-11935,1786521187595394
cross_stream,1,1,depth+color,-773,-651,-11947,1786521187662309
cross_stream,1,1,depth+color,-773,-773,-12162,1786521187728951
cross_stream,1,1,depth+color,-774,-774,-12248,1786521187795513
cross_stream,1,1,depth+color,-774,-774,-12185,1786521187862236
cross_stream,1,1,depth+color,-773,-773,-12294,1786521187928937
cross_stream,1,1,depth+color,-773,-773,-12410,1786521187995362
cross_stream,1,1,depth+color,-773,-773,-12276,1786521188062036
cross_stream,1,1,depth+color,-774,-773,-12061,1786521188128874
cross_stream,1,1,depth+color,-773,-773,-12417,1786521188195369
cross_stream,1,1,depth+color,-774,-774,-12274,1786521188262059
cross_stream,1,1,depth+color,-774,-774,-12216,1786521188328725
cross_stream,1,1,depth+color,-774,-774,-11938,1786521188395832
cross_stream,1,1,depth+color,-774,-775,-12331,1786521188462071
cross_stream,1,1,depth+color,-774,-774,-12311,1786521188528682
cross_stream,1,1,depth+color,-774,-775,-12321,1786521188595683
cross_stream,1,1,depth+color,-773,-773,-12100,1786521188662345
cross_stream,1,1,depth+color,-773,-772,-12273,1786521188728796
cross_stream,1,1,depth+color,-773,-773,-12267,1786521188795366
cross_stream,1,1,depth+color,-774,-774,-11990,1786521188862394
cross_stream,1,1,depth+color,-773,-773,-12263,1786521188928852
cross_stream,1,1,depth+color,-774,-774,-12378,1786521188995346
cross_stream,1,1,depth+color,-774,-774,-12386,1786521189062043
cross_stream,1,1,depth+color,-774,-774,-12336,1786521189128714
cross_stream,1,1,depth+color,-774,-774,-12138,1786521189195630
cross_stream,1,1,depth+color,-773,-773,-12253,1786521189262192
cross_stream,1,1,depth+color,-774,-774,-12092,1786521189328991
cross_stream,1,1,depth+color,-774,-774,-12339,1786521189395491
cross_stream,1,1,depth+color,-774,-774,-11913,1786521189462304
cross_stream,1,1,depth+color,-774,-774,-11594,1786521189529203
cross_stream,1,1,depth+color,-774,-774,-12653,1786521189595351
cross_stream,1,1,depth+color,-774,-774,-11905,1786521189662364
cross_stream,1,1,depth+color,-774,-774,-12431,1786521189728687
cross_stream,1,1,depth+color,-774,-774,-12059,1786521189795497
cross_stream,1,1,depth+color,-774,-775,-12335,1786521189862050
cross_stream,1,1,depth+color,-773,-773,-12472,1786521189928835
cross_stream,1,1,depth+color,-774,-774,-12423,1786521189995342
cross_stream,1,1,depth+color,-773,-773,-12272,1786521190062167
cross_stream,1,1,depth+color,-773,-773,-12406,1786521190128693
cross_stream,1,1,depth+color,-774,-774,-12166,1786521190195512
cross_stream,1,1,depth+color,-774,-774,-12391,1786521190262013
cross_stream,1,1,depth+color,-774,-774,-12099,1786521190328784
cross_stream,1,1,depth+color,-774,-774,-12069,1786521190395672
